name,state,orig_county,established,discontinued,continuous,stamp_index,duration,latitude,longitude,state_full_name
HARE,KY,Laurel,1926.0,1953.0,True,1.0,27.0,37.03287,-83.93465,Kentucky
HARGETT,KY,Estill,1915.0,1943.0,True,1.0,28.0,37.78473,-84.01367,Kentucky
HARLIS,MN,Pine,1914.0,1932.0,True,3.0,18.0,46.41216,-92.31269,Minnesota
HARRIET,WV,Nicholas,1911.0,1915.0,True,5.0,4.0,38.34177,-80.99566,West Virginia
HARRISON,KY,Bell,1912.0,1923.0,True,3.0,11.0,36.6629,-83.85112,Kentucky
HARRYHOGAN,VA,Northumberland,1924.0,1964.0,True,1.0,40.0,38.00707,-76.54412,Virginia
HARTLAND,WV,Clay,1917.0,1941.0,True,2.0,24.0,38.43205,-81.11261,West Virginia
HARTRIDGE,WV,Randolph,1910.0,1914.0,True,5.0,4.0,38.6665,-80.14702,West Virginia
HARTS,VA,Westmoreland,1915.0,1929.0,True,3.0,14.0,38.1343,-76.92469,Virginia
HARVEYTON,KY,Perry,1923.0,1965.0,True,1.0,42.0,37.31284,-83.20212,Kentucky
HASSMAN,MN,Aitkin,1914.0,1915.0,True,6.0,1.0,46.6019,-93.61302,Minnesota
HATCHER,WV,Wyoming,1943.0,1967.0,True,1.0,24.0,37.69594,-81.61955,West Virginia
HAUER,WI,Sawyer,1922.0,1955.0,True,1.0,33.0,45.80273,-91.46017,Wisconsin
HAVACO,WV,McDowell,1914.0,1992.0,True,1.0,78.0,37.41011,-81.57733,West Virginia
HAYDOCK,IA,Monroe,1924.0,1929.0,True,3.0,5.0,41.06667,-93.0377,Iowa
HAYSLIPS CORNERS,MN,Itasca,1938.0,1939.0,True,3.0,1.0,47.6,-93.77361,Minnesota
HAZEL PATCH,KY,Laurel,1961.0,1974.0,True,1.0,13.0,37.23336,-84.19627,Kentucky
HEAFFORD JUNCTION,WI,Lincoln,1935.0,1984.0,True,1.0,49.0,45.54719,-89.71542,Wisconsin
HEATON,NC,Avery,1914.0,1953.0,True,1.0,39.0,36.1729,-81.94262,North Carolina
HEBRON,MN,Aitkin,1911.0,1917.0,False,5.0,6.0,46.82606,-93.51717,Minnesota
HEENON,KY,Pike,1926.0,1965.0,True,1.0,39.0,37.67129,-82.49062,Kentucky
HEINER,KY,Perry,1918.0,1927.0,True,3.0,9.0,37.31469,-83.17242,Kentucky
HEISEY,KY,Pike,1927.0,1951.0,True,1.0,24.0,37.66503,-82.38596,Kentucky
HELENA,MI,Antrirn,1912.0,1928.0,True,3.0,16.0,44.94528,-85.28028,Michigan
HELENS RUN,WV,Marion,1918.0,1921.0,True,5.0,3.0,39.46092,-80.25203,West Virginia
HELMET,VA,King and Queen,1922.0,1975.0,True,1.0,53.0,37.91653,-77.10497,Virginia
HEMANS,MI,Sanilac,1916.0,1933.0,True,2.0,17.0,43.46167,-83.08944,Michigan
HEMLOCK,MN,Saint Louis,1911.0,1912.0,True,6.0,1.0,47.00556,-92.63194,Minnesota
HENDRICKS QUARRY,MI,Mackinac,1915.0,1922.0,False,5.0,7.0,46.24306,-85.36111,Michigan
HENNING,WV,Greenbrier,1910.0,1930.0,True,2.0,20.0,37.89623,-80.3598,West Virginia
HENRY RIVER,NC,Burke,1912.0,1959.0,True,1.0,47.0,35.69652,-81.42842,North Carolina
HEPCO,NC,Haywood,1919.0,1930.0,True,2.0,11.0,35.66538,-82.98986,North Carolina
HERNDON HEIGHTS,WV,Wyoming,1947.0,1968.0,True,1.0,21.0,37.50345,-81.35871,West Virginia
HETZEL,WV,Logan,1917.0,1962.0,True,1.0,45.0,37.86094,-81.87762,West Virginia
HIGH FALLS,KY,Wolf,1924.0,1933.0,True,3.0,9.0,37.72934,-83.58392,Kentucky
HIGH ISLAND,MI,Charlevoix,1913.0,1914.0,True,7.0,1.0,45.725,-85.65833,Michigan
HIGH ROCK,NC,Davidson,1911.0,1953.0,True,1.0,42.0,35.59681,-80.22116,North Carolina
HIGHBRIDGE,MI,Manistee,1911.0,1922.0,True,4.0,11.0,44.26333,-86.01056,Michigan
HIGHCOAL,WV,Boone,1910.0,1962.0,True,1.0,52.0,37.99844,-81.47928,West Virginia
HIGHLAND BEACH,MD,Anne Arundel,1916.0,1966.0,False,1.0,50.0,38.93039,-76.46579,Maryland
HIGHPLAINS,KY,Breckenridge,1921.0,1927.0,True,4.0,6.0,37.77312,-86.21108,Kentucky
HIGHSPLINT,KY,Harlan,1918.0,1974.0,True,1.0,56.0,36.89406,-83.11614,Kentucky
HILDASON,KY,Pike,1920.0,1925.0,True,4.0,5.0,37.37922,-82.54214,Kentucky
HILL,VA,Scott,1922.0,1950.0,True,1.0,28.0,36.70788,-82.64794,Virginia
HILL TOP,KY,McCreary,1925.0,1983.0,True,1.0,58.0,36.72189,-84.53382,Kentucky
HILTONIAN,KY,Perry,1927.0,1949.0,True,1.0,22.0,37.28129,-83.19155,Kentucky
HIMLER,WV,Mingo,1918.0,1925.0,True,4.0,7.0,37.8026,-82.30459,West Virginia
HIMLERVILLE,KY,Martin,1921.0,1929.0,True,4.0,8.0,37.8401,-82.43904,Kentucky
HINES,WV,Greenbrier,1938.0,1997.0,True,1.0,59.0,37.98151,-80.71648,West Virginia
HIRAM,KY,Harlan,1943.0,1964.0,True,1.0,21.0,36.96685,-83.04811,Kentucky
HISEL,KY,Jackson,1948.0,1986.0,True,1.0,38.0,37.55564,-84.08382,Kentucky
HISLOPE,KY,Pulaski,1924.0,1933.0,True,3.0,9.0,37.02174,-84.73328,Kentucky
HITE,KY,Floyd,1923.0,1984.0,True,1.0,61.0,37.55704,-82.75349,Kentucky
HIWASEE DAM,NC,Cherokee,1937.0,1958.0,True,1.0,21.0,35.14897,-84.1713,North Carolina
HIWOOD,MN,Lake of The Woods,1919.0,1936.0,True,2.0,17.0,48.62778,-95.31389,Minnesota
HIX,WV,Summers,1928.0,1975.0,True,1.0,47.0,37.73012,-80.81953,West Virginia
HOBARTON,IA,Kossuth,1916.0,1924.0,True,3.0,8.0,43.07052,-94.28219,Iowa
HOBSON,KY,Taylor,1910.0,1917.0,True,4.0,7.0,37.42562,-85.36885,Kentucky
HOCKLEY,VA,King and Queen,1913.0,1955.0,True,1.0,42.0,37.50931,-76.73135,Virginia
HODGES GAP,NC,Watauga,1922.0,1932.0,False,2.0,10.0,36.20707,-81.70066,North Carolina
HOGARD,KY,Adair,1928.0,1937.0,True,3.0,9.0,36.93451,-85.35774,Kentucky
HOGES CHAPEL,VA,Giles,1950.0,1963.0,True,1.0,13.0,37.32151,-80.59867,Virginia
HOGSTROM,MI,Marquette,1920.0,1937.0,True,3.0,17.0,46.32861,-87.14222,Michigan
HOLBROOK,KY,Letcher,1934.0,1939.0,True,3.0,5.0,37.18064,-82.75352,Kentucky
HOLDEN BEACH,NC,Brunswick,1951.0,1955.0,True,1.0,4.0,33.91323,-78.30389,North Carolina
HOLLAR,NC,Watauga,1921.0,1924.0,True,3.0,3.0,36.23734,-81.73511,North Carolina
HOLLER,MN,Koochiching,1927.0,1948.0,True,1.0,21.0,48.58667,-93.39862,Minnesota
HOLLIDAY,KY,Morgan,1920.0,1957.0,True,1.0,37.0,37.81114,-83.22355,Kentucky
HOLLIFIELD,NC,Mcdowell,1923.0,1950.0,True,1.0,27.0,35.82817,-82.07761,North Carolina
HOLLINS COLLEGE,VA,Roanoke,1934.0,1954.0,True,1.0,20.0,37.35526,-79.94238,Virginia
HOLLISTER,WI,Langlade,1923.0,1961.0,True,1.0,38.0,45.24802,-88.7915,Wisconsin
HOLLY CORNER,VA,Stafford,1926.0,1934.0,True,2.0,8.0,38.36346,-77.5661,Virginia
HOLMSVILLE,WI,Adams,1915.0,1927.0,True,3.0,12.0,43.98414,-89.93874,Wisconsin
HOLT,WV,Logan,1914.0,1915.0,True,7.0,1.0,37.84601,-82.01416,West Virginia
HOLY CROSS,IN,Saint Joseph,1935.0,1936.0,True,2.0,1.0,41.68824,-86.27341,Indiana
HOMBRE,KY,Perry,1913.0,1925.0,True,3.0,12.0,37.17188,-83.09082,Kentucky
HOME CREEK,VA,Buchanan,1927.0,1959.0,True,1.0,32.0,37.35039,-82.07069,Virginia
HOMME,MN,Pennington,1913.0,1915.0,True,6.0,2.0,47.95833,-95.63333,Minnesota
HONEYCUTT,NC,Mitchell,1922.0,1952.0,True,1.0,30.0,36.06067,-82.21291,North Carolina
HONEYDEW,WV,Fayette,1916.0,1923.0,True,4.0,7.0,38.03456,-80.82982,West Virginia
HONGA,MD,Dorchester,1913.0,1951.0,True,1.0,38.0,38.34457,-76.22967,Maryland
HOPEMONT,WV,Preston,1921.0,1985.0,True,1.0,64.0,39.43732,-79.51727,West Virginia
HOPPER,MN,Saint Louis,1914.0,1953.0,False,1.0,39.0,47.50993,-92.58102,Minnesota
HORJU,MI,Houghton,1919.0,1924.0,True,5.0,5.0,47.19167,-88.49917,Michigan
HORNSBYVILLE,VA,York,1922.0,1965.0,True,1.0,43.0,37.19653,-76.46828,Virginia
HORSE HEAD,VA,Northumberland,1915.0,1960.0,True,1.0,45.0,37.89208,-76.41884,Virginia
HOSEA,KY,Leslie,1926.0,1931.0,True,3.0,5.0,37.15393,-83.48742,Kentucky
HOSMAN,KY,Bell,1916.0,1932.0,True,2.0,16.0,36.78453,-83.75797,Kentucky
HOT SPOT,KY,Letcher,1932.0,1942.0,True,1.0,10.0,37.1276,-82.91655,Kentucky
HOTCHKISS,VA,Bath,1914.0,1954.0,True,1.0,40.0,38.00152,-79.58088,Virginia
HOUCHINS,VA,Montgomery,1912.0,1930.0,True,2.0,18.0,37.1518,-80.35977,Virginia
HOUCKVILLE,KY,Lawrence,1920.0,1965.0,True,1.0,45.0,38.09861,-84.19722,Kentucky
HOUGHTON POINT,MI,Roscommon,1949.0,1956.0,True,1.0,7.0,44.37222,-84.75917,Michigan
HOWELL,WV,Webster,1910.0,1912.0,True,6.0,2.0,38.56261,-80.38786,West Virginia
HOWLAND,KY,Greenup,1910.0,1918.0,True,4.0,8.0,38.59769,-82.94504,Kentucky
HUBBALL,WV,Lincoln,1911.0,1947.0,True,1.0,36.0,38.19898,-82.18792,West Virginia
HUBBS,KY,Knox,1925.0,1928.0,True,4.0,3.0,36.77931,-83.88716,Kentucky
HUDNALL,WV,Kanawha,1917.0,1940.0,True,2.0,23.0,38.19038,-81.39595,West Virginia
HUFFCO,WV,Logan,1921.0,1924.0,True,5.0,3.0,37.73209,-81.82777,West Virginia
HUGH,VA,Wise,1921.0,1933.0,True,2.0,12.0,37.09344,-82.55932,Virginia
HUMMEL,KY,Rockcastle,1923.0,1954.0,True,1.0,31.0,37.39647,-84.28549,Kentucky
HUMOCO,WV,Summers,1918.0,1923.0,True,4.0,5.0,37.8329,-80.87065,West Virginia
HUNT,WV,Logan,1946.0,1965.0,True,1.0,19.0,37.72094,-81.87179,West Virginia
HURON MOUNTAIN,MI,Marquette,1914.0,1957.0,True,1.0,43.0,46.88714,-87.8654,Michigan
HURST,KY,Breathitt,1925.0,1965.0,True,1.0,40.0,37.63703,-83.50491,Kentucky
HUTCH,KY,Bell,1925.0,1934.0,True,2.0,9.0,36.65064,-83.6213,Kentucky
HUTCHINSON,WV,Logan,1944.0,1975.0,True,1.0,31.0,37.81677,-81.90818,West Virginia
HYLTON,KY,Pike,1914.0,1957.0,True,1.0,43.0,37.23233,-82.52238,Kentucky
ICE CLIFF,KY,Clay,1929.0,1933.0,True,3.0,4.0,36.9999,-83.57846,Kentucky
IDYLWOOD,VA,Fairfax,1920.0,1924.0,True,4.0,4.0,38.89511,-77.21165,Virginia
ILAG,MN,Beltrami,1913.0,1934.0,True,3.0,21.0,48.4875,-95.50056,Minnesota
IMPERIAL,WV,Upshur,1916.0,1967.0,True,1.0,51.0,38.8626,-80.20425,West Virginia
INDIAN GAP,VA,Buchanan,1949.0,1963.0,True,1.0,14.0,37.15428,-82.05874,Virginia
INGER,MN,Itasca,1912.0,1954.0,True,1.0,42.0,47.55417,-93.985,Minnesota
INGRAM BRANCH,WV,Fayette,1918.0,1953.0,False,1.0,35.0,38.01789,-81.239,West Virginia
INGUADONA,MN,Cass,1916.0,1935.0,True,3.0,19.0,46.98333,-94.13,Minnesota
INSULL,KY,Harlan,1925.0,1955.0,True,1.0,30.0,36.76391,-83.4894,Kentucky
INTERMONT,WV,Hampshire,1915.0,1972.0,True,1.0,57.0,39.14622,-78.54695,West Virginia
IOSCO,MI,Iosco,1925.0,1932.0,True,3.0,7.0,44.33111,-83.68111,Michigan
IRON HUB,MN,Crow Wing,1910.0,1914.0,True,5.0,4.0,46.51944,-93.85306,Minnesota
IROQUOIS,WV,Wyoming,1916.0,1931.0,True,2.0,15.0,37.58123,-81.34066,West Virginia
ISABAN,WV,McDowell,1924.0,1999.0,True,1.0,75.0,37.53011,-81.88817,West Virginia
ISABELLA,MN,Lake,1912.0,1965.0,True,1.0,53.0,47.61722,-91.35472,Minnesota
ISLAND PARK,MN,Hennepin,1925.0,1927.0,True,3.0,2.0,44.92472,-93.63806,Minnesota
ISLAND VIEW,OH,Logan,1926.0,1934.0,True,3.0,8.0,40.51616,-83.88605,Ohio
ISLE ROYALE NATIONAL PARK,MI,Keweenaw,1959.0,1967.0,True,2.0,8.0,47.94766,-88.76202,Michigan
ISLINGTON,MI,Mackinac,1927.0,1951.0,True,1.0,24.0,45.975,-84.3625,Michigan
IVY GROVE,KY,Bell,1926.0,1937.0,True,2.0,11.0,36.82231,-83.69575,Kentucky
JACKS CREEK,KY,Clay,1932.0,1954.0,True,1.0,22.0,37.20755,-83.55755,Kentucky
JAITE,OH,Cuyahoga,1917.0,1955.0,True,1.0,38.0,41.28894,-81.57345,Ohio
JALONG,NC,Person,1913.0,1936.0,True,2.0,23.0,36.42514,-78.96695,North Carolina
JAMESTOWN,IL,Perry,1923.0,1925.0,True,4.0,2.0,38.04977,-89.52926,Illinois
JANE,MN,Marshall,1912.0,1922.0,True,3.0,10.0,48.45833,-95.94583,Minnesota
JANEY,VA,Buchanan,1950.0,1958.0,True,1.0,8.0,37.22206,-82.03041,Virginia
JARVIS,KY,Knox,1952.0,1963.0,True,1.0,11.0,36.95586,-83.89163,Kentucky
JASON,KY,Leslie,1937.0,1965.0,True,1.0,28.0,37.17859,-83.48348,Kentucky
JAVIUS,WV,Boone,1915.0,1926.0,True,4.0,11.0,38.13631,-81.70579,West Virginia
JED,MN,Beltrami,1915.0,1936.0,True,3.0,21.0,48.11528,-94.55417,Minnesota
JELLICO,KY,Magoffin,1910.0,1911.0,True,5.0,1.0,37.85147,-83.01128,Kentucky
JENSON,KY,Bell,1927.0,1983.0,True,1.0,56.0,36.77703,-83.62992,Kentucky
JEP HILL,KY,Rockcastle,1924.0,1952.0,True,1.0,28.0,37.35336,-84.18115,Kentucky
JERE,WV,Monongalia,1924.0,1983.0,True,1.0,59.0,39.66703,-80.03534,West Virginia
JERIEL,KY,Carter,1920.0,1975.0,True,1.0,55.0,38.21849,-82.87631,Kentucky
JERRYVILLE,WV,Webster,1936.0,1959.0,True,1.0,23.0,38.42567,-80.31119,West Virginia
JETTLE,KY,Pike,1940.0,1942.0,True,1.0,2.0,37.43186,-82.48236,Kentucky
JEWELL VALLEY,VA,Buchanan,1937.0,1984.0,True,1.0,47.0,37.24734,-81.8015,Virginia
JIM,WV,Wyoming,1943.0,1947.0,True,1.0,4.0,37.59561,-81.63487,West Virginia
JOCHIN,WV,Kanawha,1917.0,1955.0,True,1.0,38.0,38.00927,-81.39261,West Virginia
JOCK,KY,Edmonson,1910.0,1913.0,True,4.0,3.0,37.30672,-86.26247,Kentucky
JODIE,WV,Fayette,1910.0,1997.0,True,1.0,87.0,38.23038,-81.14788,West Virginia
JOHNS,NC,Scotland,1912.0,1955.0,True,1.0,43.0,34.69988,-79.44282,North Carolina
JOHNS,WV,Boone,1919.0,1923.0,True,4.0,4.0,38.14871,-81.70151,West Virginia
JOHNS WOOD,MI,Chippewa,1914.0,1927.0,True,3.0,13.0,45.95083,-83.62222,Michigan
JOHNSDALE,MN,Mille Lacs,1918.0,1934.0,False,3.0,16.0,46.03274,-93.78858,Minnesota
JOHNSON,IN,Gibson,1914.0,1930.0,True,2.0,16.0,38.27782,-87.74586,Indiana
JOHNSON,DE,Sussex,1928.0,1933.0,True,3.0,5.0,38.47539,-75.13852,Delaware
JOHNSONIA,KY,Floyd,1923.0,1930.0,True,3.0,7.0,37.60371,-82.84377,Kentucky
JOHNSONS MILL,VA,Lee,1910.0,1944.0,True,2.0,34.0,36.83315,-82.92572,Virginia
JONBEN,WV,Raleigh,1921.0,1994.0,False,1.0,73.0,37.65484,-81.19149,West Virginia
JONES,VA,Spotsylvania,1950.0,1954.0,True,1.0,4.0,38.17013,-77.80916,Virginia
JONES STORE,VA,Spotsylvania,1910.0,1950.0,True,1.0,40.0,38.17013,-77.80916,Virginia
JORDAN,IA,Boone,1937.0,1954.0,True,1.0,17.0,42.04915,-93.78411,Iowa
JORDAN,WV,Marion,1930.0,1980.0,False,1.0,50.0,39.54869,-80.08118,West Virginia
JUAN,KY,Breathitt,1910.0,1960.0,False,1.0,50.0,37.49731,-83.46713,Kentucky
JULIP,KY,Whitley,1917.0,1983.0,True,1.0,66.0,36.74286,-84.06576,Kentucky
JUNCTION CITY,IL,Marion,1914.0,1918.0,True,4.0,4.0,38.58033,-89.12785,Illinois
JUSTELL,KY,Floyd,1922.0,1959.0,True,1.0,37.0,37.55649,-82.63793,Kentucky
KABETOGAMA,MN,Saint Louis,1931.0,1959.0,True,1.0,28.0,48.43778,-93.02722,Minnesota
KAISER,WI,Price,1910.0,1939.0,True,2.0,29.0,45.90968,-90.55155,Wisconsin
KALE,WV,Mercer,1922.0,1934.0,True,2.0,12.0,37.38428,-81.18537,West Virginia
KALLOPI,KY,Leslie,1945.0,1984.0,True,1.0,39.0,37.23343,-83.41657,Kentucky
KALMIA,NC,Mitchell,1937.0,1954.0,True,1.0,17.0,35.92985,-82.02289,North Carolina
KANES CREEK,WV,Preston,1922.0,1924.0,True,5.0,2.0,39.50897,-79.75256,West Virginia
KARLUS,KY,Russell,1915.0,1933.0,True,2.0,18.0,36.99396,-85.02634,Kentucky
KATHRYN,WV,Fayette,1929.0,1954.0,True,1.0,25.0,37.87595,-80.97426,West Virginia
KAWANA,NC,Avery,1921.0,1931.0,True,2.0,10.0,35.98068,-81.82316,North Carolina
KAYAN,VA,Northumberland,1920.0,1933.0,True,3.0,13.0,37.89096,-76.26994,Virginia
KAYJAY,KY,Knox,1931.0,1960.0,True,1.0,29.0,36.74364,-83.84937,Kentucky
KAYLONG,WV,Mason,1935.0,1947.0,True,1.0,12.0,38.94563,-82.08848,West Virginia
KECK,KY,Breathitt,1916.0,1955.0,True,1.0,39.0,37.60453,-83.35907,Kentucky
KEEFERTON,WV,Fayette,1911.0,1913.0,True,6.0,2.0,37.99233,-81.32066,West Virginia
KEENEYS CREEK,WV,Fayette,1915.0,1926.0,True,4.0,11.0,38.03733,-81.02954,West Virginia
KEILACEY,KY,Morgan,1922.0,1959.0,True,1.0,37.0,37.97315,-83.39336,Kentucky
KEITH,VA,King William,1914.0,1944.0,True,2.0,30.0,37.84125,-77.25637,Virginia
KEITH,WI,Forest,1924.0,1933.0,True,2.0,9.0,45.5083,-88.88289,Wisconsin
KEITH,WV,Boone,1923.0,1966.0,True,1.0,43.0,38.04288,-81.57373,West Virginia
KELSA,VA,Buchanan,1910.0,1963.0,False,1.0,53.0,37.44066,-82.06874,Virginia
KEMPTON,MD,Garrett,1950.0,1951.0,True,3.0,1.0,39.20677,-79.48533,Maryland
KENNARD,VA,Richmond,1926.0,1948.0,True,1.0,22.0,37.91569,-76.74774,Virginia
KENNEBEC,NC,Wake,1915.0,1919.0,True,4.0,4.0,35.54016,-78.74724,North Carolina
KENNEDY,WI,Price,1911.0,1927.0,True,3.0,16.0,45.91023,-90.65739,Wisconsin
KENNEDY,WI,Price,1927.0,1938.0,True,2.0,11.0,45.91023,-90.65739,Wisconsin
KENNISON,WV,Pocahontas,1919.0,1922.0,True,5.0,3.0,38.10762,-80.1859,West Virginia
KENO,MI,Roscommon,1910.0,1925.0,True,3.0,15.0,44.47222,-84.41056,Michigan
KENTENIA,KY,Harlan,1917.0,1930.0,True,2.0,13.0,36.79676,-83.40174,Kentucky
KENWOOD,OH,Harrison,1910.0,1919.0,True,4.0,9.0,40.25146,-80.91092,Ohio
KERNIE,KY,Magoffin,1921.0,1958.0,True,1.0,37.0,37.76761,-83.15778,Kentucky
KERNS,VA,Giles,1923.0,1946.0,True,1.0,23.0,37.38012,-80.66646,Virginia
KESSLER,WV,Greenbrier,1939.0,1981.0,True,1.0,42.0,37.9854,-80.66925,West Virginia
KETTLE FALLS,MN,Saint Louis,1912.0,1913.0,True,6.0,1.0,48.50278,-92.63944,Minnesota
KEYSER,KY,Pike,1916.0,1926.0,True,3.0,10.0,37.51952,-82.57216,Kentucky
KIDDS CROSSING,KY,Wayne,1910.0,1951.0,False,1.0,41.0,36.75646,-84.67994,Kentucky
KIENE,IA,Buchanan,1915.0,1944.0,True,2.0,29.0,42.38388,-91.66128,Iowa
KILDAU,KY,Harlan,1916.0,1952.0,True,1.0,36.0,36.85811,-83.21237,Kentucky
KILLARNEY,WV,Raleigh,1917.0,1966.0,True,1.0,49.0,37.62817,-81.27705,West Virginia
KILTON,MI,Gogebic,1920.0,1929.0,True,4.0,9.0,46.54722,-89.77222,Michigan
KINGBEE,KY,Pulaski,1922.0,1983.0,True,1.0,61.0,37.1548,-84.738,Kentucky
KINGS CHAPEL,KY,Carter,1922.0,1922.0,True,5.0,0.0,38.30865,-83.06866,Kentucky
KINGSDALE,MN,Pine,1913.0,1961.0,True,1.0,48.0,46.23833,-92.31139,Minnesota
KINGSTON,WV,Fayette,1910.0,1987.0,True,1.0,77.0,37.97372,-81.30455,West Virginia
KINO,VA,Essex,1920.0,1954.0,True,1.0,34.0,37.90458,-76.94136,Virginia
KIPTOPEKE,VA,Northampton,1913.0,1942.0,False,2.0,29.0,37.13792,-75.9666,Virginia
KIRE,VA,Giles,1917.0,1943.0,True,2.0,26.0,37.44013,-80.51895,Virginia
KIRK,WV,Mingo,1912.0,1956.0,True,1.0,44.0,37.89426,-82.2432,West Virginia
KISSIPEE,MI,Montmorency,1918.0,1928.0,False,4.0,10.0,45.04694,-84.36667,Michigan
KITTS,KY,Harlan,1913.0,1983.0,True,1.0,70.0,36.85566,-83.2953,Kentucky
KITZVILLE,MN,Saint Louis,1913.0,1916.0,True,5.0,3.0,47.45222,-92.8975,Minnesota
KIVA,MI,Alger,1915.0,1967.0,True,1.0,52.0,46.25389,-87.08472,Michigan
KLEENKOAL,WV,Logan,1918.0,1941.0,False,2.0,23.0,37.81205,-81.92846,West Virginia
KLONDYKE,OH,Columbiana,1911.0,1933.0,True,2.0,22.0,40.63729,-80.52979,Ohio
KNOLL,VA,Amherst,1913.0,1934.0,True,2.0,21.0,37.5993,-79.27781,Virginia
KNOLLWOOD,MD,Howard,1918.0,1933.0,True,2.0,15.0,39.26372,-77.02581,Maryland
KOHLER,WI,Sheboygan,1913.0,1988.0,True,1.0,75.0,43.73797,-87.78052,Wisconsin
KONA,NC,Mitchell,1916.0,1953.0,True,1.0,37.0,35.95012,-82.19179,North Carolina
KORELOCK,MI,Ontonagon,1911.0,1918.0,True,4.0,7.0,46.57667,-89.61139,Michigan
KOVAN,WV,Webster,1911.0,1935.0,True,2.0,24.0,38.53955,-80.37758,West Virginia
KRAGON,KY,Breathitt,1914.0,1933.0,True,2.0,19.0,37.50676,-83.34435,Kentucky
KREBS,WV,Fayette,1918.0,1923.0,False,4.0,5.0,38.00455,-81.35039,West Virginia
KROLLITZ,WV,McDowell,1922.0,1929.0,True,4.0,7.0,37.47178,-81.86039,West Virginia
KYROCK,KY,Edmonson,1920.0,1955.0,True,1.0,35.0,37.26338,-86.25664,Kentucky
LA FRANK,WV,Nicholas,1923.0,1958.0,True,1.0,35.0,38.21873,-80.55898,West Virginia
LADEN,KY,Harlan,1925.0,1936.0,True,2.0,11.0,36.91591,-83.1927,Kentucky
LADY,VA,Gloucester,1912.0,1934.0,True,2.0,22.0,37.29736,-76.44217,Virginia
LAING,WV,Kanawha,1910.0,1953.0,True,1.0,43.0,38.0365,-81.42817,West Virginia
LAKE GOGEBIC,MI,Ontonagon,1918.0,1931.0,True,2.0,13.0,46.57667,-89.61139,Michigan
LAKE GROVE,MN,Mahnomen,1914.0,1916.0,True,6.0,2.0,47.16508,-95.82691,Minnesota
LAKE LIZZIE,MN,Otter Tail,1916.0,1930.0,True,3.0,14.0,46.66306,-96.01583,Minnesota
LAKE MINE,MI,Ontonagon,1910.0,1939.0,True,3.0,29.0,46.77528,-89.04583,Michigan
LAKEDALE,NC,Cumberland,1916.0,1951.0,True,1.0,35.0,35.0175,-78.90397,North Carolina
LAKEWOOD CLUB,MI,Muskegon,1914.0,1963.0,True,1.0,49.0,43.37112,-86.26034,Michigan
LAKIN,WV,Mason,1925.0,1991.0,True,1.0,66.0,38.95869,-82.08709,West Virginia
LAMAR,WV,Mercer,1930.0,1958.0,True,1.0,28.0,37.454,-81.30482,West Virginia
LAMONT,KY,Perry,1940.0,1975.0,True,1.0,35.0,37.34952,-83.31212,Kentucky
LANCER,KY,Floyd,1917.0,1968.0,True,1.0,51.0,37.66704,-82.73683,Kentucky
LANDO MINES,WV,Mingo,1941.0,1968.0,True,1.0,27.0,37.7051,-82.14624,West Virginia
LANDSCAPE,WV,Randolph,1920.0,1921.0,True,6.0,1.0,38.93844,-80.00702,West Virginia
LANDVILLE,WV,Logan,1921.0,1988.0,True,1.0,67.0,37.71233,-81.86734,West Virginia
LANTIE,WV,Boone,1912.0,1914.0,True,6.0,2.0,37.99233,-81.73678,West Virginia
LANVALE,NC,Brunswick,1912.0,1926.0,False,3.0,14.0,34.20378,-78.05694,North Carolina
LAPPERELL,OH,Pike,1910.0,1913.0,True,5.0,3.0,39.13062,-83.27769,Ohio
LAREW,WV,Preston,1921.0,1948.0,True,1.0,27.0,39.43509,-79.68561,West Virginia
LARKSLANE,KY,Knott,1948.0,1985.0,True,1.0,37.0,37.38482,-82.88127,Kentucky
LARSMONT,MN,Lake,1915.0,1966.0,True,1.0,51.0,46.97917,-91.74556,Minnesota
LATANES,VA,Westmoreland,1926.0,1934.0,True,2.0,8.0,38.1768,-76.96303,Virginia
LATHROP VILLAGE,MI,Oakland,1956.0,1964.0,True,1.0,8.0,42.49667,-83.2225,Michigan
LATROBE,WV,Logan,1917.0,1932.0,True,2.0,15.0,37.79066,-81.76873,West Virginia
LAUADA,NC,Swain,1921.0,1956.0,True,1.0,35.0,35.37287,-83.50405,North Carolina
LAUER,IN,Perry,1930.0,1945.0,True,1.0,15.0,37.87922,-86.60165,Indiana
LAUREL,VA,Henrico,1933.0,1961.0,True,1.0,28.0,37.64292,-77.50887,Virginia
LAVALE,MD,Allegany,1947.0,1957.0,True,2.0,10.0,39.65564,-78.81058,Maryland
LAVILLE,WV,Boone,1923.0,1932.0,True,2.0,9.0,38.13704,-81.89624,West Virginia
LAWSON,KY,Breathitt,1925.0,1966.0,True,1.0,41.0,37.60203,-83.45852,Kentucky
LAX LAKE,MN,Lake,1913.0,1915.0,True,6.0,2.0,47.34611,-91.29722,Minnesota
LAXON,NC,Watauga,1924.0,1952.0,True,1.0,28.0,36.23541,-81.54622,North Carolina
LEAFDALE,KY,Larue,1910.0,1937.0,True,2.0,27.0,37.56349,-85.66435,Kentucky
LEATHA,KY,Magoffin,1922.0,1955.0,True,1.0,33.0,37.81815,-83.01656,Kentucky
LEATHERWOOD,KY,Breathitt,1913.0,1948.0,False,1.0,35.0,37.44454,-83.31379,Kentucky
LEATHERWOOD,WV,Mingo,1914.0,1917.0,True,6.0,3.0,37.62372,-81.81067,West Virginia
